wadg,nsg_random,nsg_no_random
56018,77141,171933
103037,99575,192544
58268,70830,186265
152685,136540,206250
121411,149333,182742
122278,121628,166156
108826,113400,113400
90864,67907,162399
102628,126252,206663
108116,90874,189286
186325,138087,208507
60664,82511,174416
142299,150834,186493
80434,81815,151194
118171,84928,179017
105180,127275,210645
61195,84739,189834
68433,55821,130865
92953,80883,201653
104991,117634,159279
68864,74227,176981
47111,86111,150530
119530,110701,171300
21535,19491,168764
121036,141672,208339
79128,92488,129007
106404,109855,154696
83164,114704,203120
60068,72637,186106
65764,91503,166668
132205,142572,178247
110807,60029,154657
97236,89899,100686
86035,84305,156684
129445,105887,181840
165210,106860,167755
107879,74809,132857
80683,108953,168481
64255,58593,155867
53800,79289,161650
103843,83343,175898
140622,119077,128927
78229,83721,199864
119718,133307,133307
159116,145232,145232
132751,151397,177345
44097,52701,179860
75719,90774,126646
71713,98973,204228
113699,124927,135078
70331,31128,137914
88361,95644,184313
88640,101024,109319
62691,64385,147577
142544,148960,169698
77944,49458,178691
88289,88109,121091
70472,59566,138750
108159,81204,146476
118046,112730,150040
61989,75262,139517
52273,54842,123741
55391,73881,158166
104671,104394,152974
69049,64173,167726
22615,90400,197895
92282,115044,128512
56369,51039,173368
28462,59247,162218
80202,72387,124751
118185,83372,132036
73663,104810,197270
76509,73746,114436
55687,72166,138161
160421,150552,167243
128542,134405,207008
51238,80131,134812
110162,122662,187389
88124,66578,126079
150077,144389,163094
53286,51593,152490
62389,79681,145655
90792,114710,190553
77935,65937,181252
49789,78531,195599
70175,96507,128578
95731,87912,170405
95374,68763,127426
144580,122459,174414
83546,84102,178029
130805,90629,188715
34426,47918,163876
82963,80169,127063
124928,163262,163262
65996,123715,179749
128462,153417,234280
77376,126501,168380
77910,109208,160242
117834,107119,177606
68071,131625,148672
55048,47718,127456
181373,208645,218964
180013,167328,174696
111149,129729,155700
66529,75586,162056
137787,130730,186127
69992,101527,189861
70757,123344,181127
144609,111614,128018
98632,142439,168908
74969,111176,192991
100941,118206,151686
97168,133320,187852
156862,147962,184736
121186,122187,129466
93081,67382,99327
141107,138431,138431
68410,76027,140937
100909,94502,184806
129090,125398,158389
59002,65348,177300
92373,99508,102396
129463,111824,179099
87559,80975,131433
56569,121398,206416
186509,143227,193646
149751,136382,169983
116854,150938,187809
83059,90045,128834
88446,74352,165181
113478,149413,209511
51810,62161,201696
63058,82259,207503
69882,109084,168567
142934,121339,165604
67570,93356,141621
54376,54377,141457
73127,83417,157690
138910,96283,170068
105119,144917,148641
131061,105609,179372
39719,79184,149688
84148,93671,136614
65984,102815,129684
99430,99407,131983
174111,125504,192959
108846,91034,127315
80183,106598,159363
59566,83916,193274
51919,52005,240264
62407,103878,227418
39208,82519,148568
94429,94140,134327
53516,60840,139956
54478,50094,187669
107120,114335,166216
85059,136595,176608
85180,110356,155200
156743,159588,184547
104775,119980,160677
131212,147583,147583
73732,103179,175098
105258,88747,166671
118589,105474,162491
49043,51128,143406
116615,106070,169945
139606,130268,180406
97794,74749,103314
21638,127031,207737
112864,93159,195923
68115,89477,196953
50427,90968,175416
80847,101556,169775
126107,108790,175625
105550,40937,168539
103077,109271,170127
113222,113708,116532
112719,107219,108624
108239,90448,174778
120507,121861,152171
144198,141020,183299
119858,148838,176956
101532,100742,115299
94193,107300,142744
53379,84756,178301
120368,116548,133178
155056,155284,171853
107567,109018,161455
73062,89590,170364
87982,108886,120368
77471,105487,188323
57508,93611,138114
119516,150245,167077
66269,90973,107729
76365,150691,167336
87775,75032,165974
96059,98642,172531
47853,56398,132097
52516,74864,173441
84311,69679,150937
103063,95308,100660
67351,95242,133233
93572,94180,115684
50821,49016,147020
63819,64727,134267
82480,106351,160247
114080,97082,148285
103853,103478,119070
50488,53640,147016
45342,53310,133791
145128,109884,146004
44621,57061,117858
93807,119456,201803
105530,110467,139615
95161,125108,220247
83249,91358,126214
37258,57803,128999
115853,116278,196860
74123,76174,130099
76911,72824,178403
53466,96775,246732
99043,123227,203072
76168,107208,197980
106744,113172,171560
100790,88727,229971
162701,106224,215521
97321,110595,123515
71396,61375,151374
97297,109594,202149
75407,90696,163202
111612,118722,156852
102716,126225,162717
172664,128807,128807
124827,100715,151241
65583,136173,224268
134569,120325,184086
87135,90464,135977
83440,94059,150522
78274,47198,183035
59919,136954,218976
29498,57368,123498
107317,118795,125995
109215,122482,155467
131706,136638,184300
145852,117068,127495
90507,54863,186550
118807,114721,138961
145575,133013,174316
137640,164897,164897
134898,142405,148799
77523,75521,129528
28840,41979,173389
93663,72128,107664
52235,112944,214464
75622,82416,103654
157183,150770,150770
87209,102210,167864
143538,156063,156063
58030,73855,142472
90204,70844,144380
75150,36370,176473
65589,67918,191468
120252,141453,174673
118849,187826,215339
95528,108502,119162
56348,84406,199716
77825,109735,211563
76531,76889,202796
92670,71445,167307
106168,97484,177568
78949,82654,133679
97814,92754,140009
81165,119592,202230
42386,80142,222282
168908,114268,150204
134499,87943,148242
44927,58790,230440
72549,104832,167284
61545,71121,119777
77535,56083,178907
80985,119810,160332
125759,115625,157498
71489,70637,109179
56947,63985,136085
40062,57068,125412
132392,126830,174407
40545,27416,114874
75342,106398,169917
135559,121938,179341
71257,108998,146903
109082,131222,166037
125531,83040,128989
69661,64966,124619
193716,154342,154342
121618,124850,127740
141554,141195,142768
103018,97713,139604
80257,143986,162632
114677,109160,177757
66362,78992,81996
62785,89373,146731
74763,69573,112374
92346,103281,121866
82514,105783,158606
70278,72957,173555
79689,59175,149155
124756,112422,145324
46870,92585,182895
169152,159303,193565
53693,57613,124903
131430,101521,194762
87558,93005,130900
74731,73232,156077
96523,164586,194736
138691,111193,180107
85866,109479,148382
93440,113368,163611
130213,162579,162579
93836,57037,124828
81293,108967,139606
53293,77302,92504
77526,100038,191637
84209,96889,170203
138120,111054,142902
69343,89189,130813
97559,112986,134780
113999,111170,146197
119964,114599,160615
141946,112143,128582
72062,82565,147904
97076,100159,146809
75455,71991,130957
103838,75199,134596
83120,84148,137751
101813,96529,96529
80057,76443,114025
109114,108422,145018
60753,101186,141818
81271,110443,158997
90971,101575,127966
129675,97535,158926
107308,114166,121282
112819,84872,180110
112147,159341,164907
103428,69357,141285
90289,101300,155595
56799,62669,130029
127520,137635,162938
112179,108138,173601
93146,98755,128254
79544,75446,144584
87336,116088,116088
67679,82303,201160
73656,62495,130124
90588,93202,134636
116110,100194,120208
86411,86302,146738
42509,53936,173198
103025,109692,154042
123385,116603,135679
125030,102365,121109
99152,96176,158353
34341,45614,126737
42317,50677,130525
118139,105473,120458
91586,79680,146062
70998,78945,193676
49913,71451,109066
85687,88268,150924
119699,127591,130100
43249,81916,128788
156069,144236,157565
116804,112205,144688
117219,114854,133777
109170,99447,171069
55322,71308,130690
94580,166295,166416
65729,96110,143699
123974,129096,166404
64605,94686,221206
77423,75717,140403
63606,82105,174084
108931,97719,134367
121257,125404,196532
40825,59112,124625
98671,91951,136595
70244,73447,150183
68379,67941,132730
70946,72651,177337
124708,116647,186015
131848,121711,148688
62072,89684,139234
95434,96279,109477
101827,79899,162381
55599,60447,131191
71384,56356,116300
65900,80204,115803
73503,89632,103234
97996,94487,166802
25208,43654,147506
72789,61299,215440
110268,103466,158825
65364,80358,139798
73747,80653,138395
114464,81812,144780
102934,78124,163090
69479,80013,177109
119483,146717,178543
118824,105365,155862
131494,134760,233011
145291,125995,159285
163662,161622,161622
104429,87311,170537
31476,78753,190853
102290,120160,160359
139740,146621,201383
176821,131788,131788
61238,106763,182537
78598,71035,169103
74783,70784,175944
125819,146731,170999
131607,93659,151357
117284,130850,145570
150324,162348,182828
125908,126086,181110
90389,76085,176908
109113,85585,221866
112384,122362,133185
82748,122672,193939
83307,86908,192617
94575,64460,161271
75212,70975,124874
73536,76156,116765
99757,107254,206619
94394,90377,138999
71511,67156,168139
78525,61258,158167
87022,92954,173559
28656,93100,193888
143449,160882,160882
25454,45022,185292
134557,75783,141519
44137,37518,187791
80771,99917,151850
131924,122637,144586
51601,95398,216381
147684,161172,180381
77655,85743,159384
103526,100689,100689
180069,170496,171490
43269,52265,125165
86543,81432,114719
85385,73161,139769
80706,91908,149699
115580,125356,142776
96184,125873,176569
84462,97314,122558
35961,46716,192286
91383,68106,221149
111466,117904,168852
169924,158286,177674
63424,70958,198327
47152,85045,193851
53945,90593,205278
106189,100550,162488
109382,136738,149079
140939,108437,172206
110492,109875,140229
71646,70519,144610
84357,88182,98834
63865,160814,177917
96179,85704,154421
45741,62973,199847
121694,116423,166400
25495,67128,224350
107419,133982,133982
106729,103161,145344
126391,101835,191137
97391,108272,167746
108881,102319,146620
61726,77430,189840
86788,134447,135554
52333,56610,150089
99776,108158,136985
47748,77307,214985
124170,88550,164492
150666,129896,171173
120224,118686,118686
60609,88179,145806
123182,108969,112252
111276,127052,153095
66750,71563,167971
52770,75109,178215
110051,107576,132815
61677,76739,181863
65416,85348,208101
78623,91980,147819
93749,139609,170543
84880,97361,133730
111803,88517,112067
114111,100385,166088
75212,75211,169460
98739,111346,123929
70958,66353,151459
85381,120382,181098
106979,89882,135974
113643,121302,149434
101043,93970,124654
85878,100112,147740
122138,95374,114514
124961,127088,127088
66189,60831,154327
40856,50753,237491
96928,79594,134912
61639,74805,155671
40044,63109,192942
71144,88997,196371
59031,54114,112867
96955,78907,131545
116324,121147,134461
69699,78321,172925
71844,76357,103754
41647,46038,138255
72887,93906,145287
49703,74518,127661
68449,92677,161324
36331,79320,212539
117608,131014,145853
83975,131313,141029
34969,37884,215806
71062,92657,131558
93935,86946,137118
154179,165593,172482
103774,99655,173907
69420,61750,144718
94528,106125,184626
65226,64600,116794
101660,84495,158599
84491,109506,188794
53394,76299,210801
59770,52934,191551
33031,70657,166994
146473,129550,149176
118204,110676,124018
106692,101877,155034
87881,103635,112746
151989,113605,113605
116725,79959,181775
109266,131164,145938
87872,91014,150178
54399,67917,135476
129085,135853,178145
57117,107493,181403
100656,113284,194991
88108,112411,192586
109850,78182,154827
64735,70787,185757
69230,71996,132554
109620,116220,169412
83256,95622,120627
78170,86732,194862
96949,103479,198471
76138,103441,175708
116006,135326,183280
57734,62965,122848
78822,74152,126834
54279,77640,182303
127013,101594,154860
52311,92031,163179
76276,120132,175673
125514,129815,135774
93847,86321,165922
76962,86020,129132
74964,90540,158787
80567,101549,133725
82857,79287,153693
76759,75485,114282
68869,69336,179506
36430,80819,218662
32038,99186,249450
109094,118135,132296
27417,61446,180269
45524,89269,152393
79307,74429,150855
61307,43388,218486
82266,98413,184579
2092,62876,251574
21906,15015,200612
66916,86767,204343
160157,148080,192484
2259,29499,245143
36865,36453,212773
16776,15786,195397
26503,32336,135409
72913,54283,173606
128829,132074,200870
112570,101090,160370
166614,203817,215784
76820,98211,229976
34177,35514,113901
61970,102492,162347
65955,109391,231410
77276,146963,262121
96615,105729,213183
108751,120923,212358
55633,84861,160442
53273,71866,221129
68917,86390,188286
172618,118790,200202
73487,95270,185701
171705,154762,179446
150027,134029,181192
79770,162794,227759
126747,117712,155607
129665,148887,178995
78273,94803,135753
51670,62760,106828
61932,105144,167831
61760,86336,225126
64344,72658,161080
69900,84056,167173
101763,109487,148796
96010,96316,132071
119377,136197,143298
122292,103052,141017
75772,87630,135810
88247,93444,121608
116495,107740,177285
62457,66753,172028
116757,114063,143278
95470,101069,146699
92294,89667,179343
148434,107204,181131
28977,34143,213795
54928,67658,165336
118534,103443,182794
70497,109396,188452
119808,88331,188170
60524,65731,165622
146795,142934,151404
144968,137638,158344
97248,105760,161021
109772,86129,155124
143781,131118,142751
130668,108035,180588
79711,114509,190908
66725,86266,153716
104047,113004,177514
70461,79335,144367
107689,97289,120567
127027,119889,134371
61210,80969,153247
108167,108434,156646
116102,106434,107564
83446,94967,132914
149208,113626,188809
99429,120605,122427
87658,93900,152661
108182,106296,106296
156822,96826,155391
110383,91570,140448
72859,60323,162567
82213,94294,180970
71849,89213,143044
110899,108672,151368
101778,103906,113724
175178,151073,151073
81574,72835,169516
38965,33317,178258
105179,109106,179538
97013,101767,101767
135140,145056,164996
57155,94034,226970
59738,81459,197664
118532,142882,173558
136435,118966,135954
84122,116736,145898
44254,59635,154110
130278,121904,177131
133774,111853,186954
89839,108145,146017
116150,119753,198151
72047,82630,132305
67610,117721,148578
70185,134233,152928
124937,101733,190318
140004,133544,184820
85383,132758,148553
125899,119347,161870
93204,98112,153098
85027,59355,177618
32025,66738,171556
48878,72510,183614
87540,89761,159278
51344,69509,129023
55133,58108,106149
58576,54453,194626
80252,48136,232452
68787,62598,137421
68884,87424,118423
11426,28885,202319
14368,11729,172707
60488,95250,149617
27345,37306,153204
89441,160562,217104
68310,74876,131347
144722,118586,118586
102763,101733,128461
51974,93957,204188
96332,96263,194621
64318,66361,132679
90281,89620,167185
111422,99644,142650
166103,131206,161212
139110,106988,134167
104618,108525,108525
124179,141641,169304
86361,71354,145283
45060,72528,202928
60626,65770,182284
61940,63032,172522
85666,87716,148633
55889,87568,173614
41886,67305,170836
89732,65382,85853
76674,92135,139454
37262,65948,212400
62094,81616,165958
111985,107201,181028
58995,62720,128579
125836,124467,186616
128862,148825,178713
76029,75140,147364
53111,54576,195066
119000,156405,176665
69144,75007,94542
59556,65427,135195
93667,91759,181610
43572,36669,128806
46425,70966,182703
14146,43860,195369
32005,34515,204807
88775,101041,160231
83477,97422,140307
103414,116907,185073
128719,97901,175553
62458,63223,176164
127765,122947,203351
72135,92160,150067
89023,90441,145300
158565,152054,203632
126329,126853,179750
51850,70919,131583
105094,105936,153985
90410,69304,125168
28774,90065,185837
117213,138409,197690
120286,134165,164863
61285,84173,132835
116994,106656,140075
183101,126681,156612
93366,113290,144064
84860,92846,150110
102087,126988,126988
135147,141003,146318
127561,115823,127857
70622,90703,190832
81093,77755,177815
56765,80056,121490
79253,96648,138019
78046,131217,158299
65407,91761,132990
67394,87131,151144
68777,68727,139398
94872,89826,145040
66840,66158,120188
70805,93493,206056
44056,68286,106287
58200,86095,158507
67384,78204,194314
105924,134258,189530
109032,101768,126430
142334,119261,155527
79201,83551,142232
88520,103680,170608
65901,61124,128416
53330,60601,206062
62061,83379,116708
87975,89488,188421
116039,93240,157945
76909,73973,185000
87053,79234,155277
102075,106350,159383
92871,97632,107009
72665,66967,133617
112978,123243,156522
105225,91365,104517
121114,125744,125744
40509,59158,141612
44055,59241,249438
93446,104686,197850
100587,136596,158733
41651,44725,229650
116806,116021,153975
52159,65386,142053
62012,81942,141010
3314,63867,187605
32835,37102,148787
90721,89837,157724
72283,73752,124967
67736,88695,187923
96186,103246,159415
33043,56677,139934
98996,103692,151730
141537,100792,100792
108673,118021,133519
52837,44233,232058
132927,117537,142754
68022,89533,144633
156301,85047,173237
50683,46907,182352
74757,73961,117857
31189,118901,129713
27172,24277,206855
63431,80706,169762
34668,46811,175127
76889,85567,195304
141429,136135,199551
113438,100012,167702
76240,74617,123280
79141,95708,118148
114454,139753,179085
109908,130421,170345
63463,58324,161277
68127,96519,137774
106823,133434,187073
81762,91496,102449
80390,79198,144011
68923,84894,216367
55927,63056,97499
118817,72023,130213
88580,116137,173140
108646,88479,137651
127392,115682,167322
79348,85182,120143
123397,164018,195907
66788,65414,143967
64600,78180,142456
80932,114421,162211
57582,67980,106884
74929,80924,120281
66469,82217,129675
75786,81566,168217
87588,96309,137014
72622,59612,164551
80434,109695,138663
48156,36856,138062
104243,104210,129509
111954,99084,133756
107030,98642,142939
61941,60608,117782
97153,115327,168758
92615,114210,161885
69945,94330,132051
61706,59726,116404
140503,128094,128094
73850,50970,141024
57521,79606,117167
93997,81237,96787
65442,56083,136683
99533,90618,145090
95311,100706,132551
66898,76568,146451
82212,102284,148873
95974,94299,173081
101563,112242,137193
109373,118266,135984
60075,74616,132829
144671,123606,123606
67671,89630,145199
122409,136429,150852
71880,103186,127082
49698,54819,159034
107205,118377,130996
63124,104579,135209
92235,101481,101481
121696,139784,170587
42390,30448,191682
137430,129455,129455
70547,82216,131712
112969,123977,133823
94440,109262,149526
131070,118329,141930
43699,80545,130735
92366,82647,154777
110942,111425,118014
103714,112014,155760
97968,118823,118823
95225,87346,155597
133680,137437,166431
126607,108275,228496
77323,67602,166042
50082,74035,113386
79007,105477,119473
85621,96847,199465
112151,117889,129485
126286,110460,161395
91488,81948,142078
59885,79618,152542
92924,91245,173463
102223,91092,145259
120211,118959,144404
132254,119615,133584
109314,98562,126105
134954,158169,169892
112533,130244,130244
169362,140003,161383
65124,89114,144750
145735,113665,143960
88592,104355,171693
107391,100990,123565
80746,117317,120493
70462,72928,149237
112677,122146,168573
85702,118439,160988
116709,116876,146791
89227,99076,142586
123297,121565,156114
72157,72782,107797
108926,140546,161014
74780,87555,182937
106662,113095,123241
69995,94253,112555
88889,99821,118713
81884,107773,123045
96090,90112,127997
105454,106361,161283
94740,106513,106513
90117,77407,177091
58948,76522,98486
82483,73290,137821
88882,85255,141116
90272,95208,167990
79073,62644,160174
80009,70673,112990
66939,65089,177861
76259,73785,114799
100497,110680,176094
50162,75344,134416
41803,34999,173907
90045,56683,197184
123136,107066,177592
50785,74899,171090
94896,92981,139299
103883,111648,144111
143132,94902,186088
57187,88565,209992
65818,63585,154499
94981,77122,140466
89443,101252,163747
56141,70571,185927
116623,99640,177379
45662,57226,186539
89083,119364,174172
101729,115191,202372
74977,88784,118492
104881,104001,171020
144015,126989,139856
72980,79470,144674
67746,103870,149703
78342,85656,143389
77427,79835,176992
50641,68522,152814
55354,62014,180184
63691,76870,224615
124526,106451,169607
74431,91895,103825
69789,99825,184482
135597,141357,203277
63166,52847,149331
96735,105307,203230
56657,21681,209664
66720,79784,136814
9287,43415,146291
71733,80632,179655
97519,103798,135087
56976,59420,128090
103658,113849,153882
50209,102748,155835
100372,104532,164624
120469,90358,186041
108340,104431,150448
96249,81304,176390
69629,87106,184329
76385,92507,140259
102006,38276,159302
70646,85475,159778
69515,28565,187482
84162,91660,101952
26825,28104,183805
104478,126143,138338
76011,78009,143555
94147,73826,143921
128141,113472,174322
92618,111356,158720
89484,108928,164602
60741,85442,155593
108339,120355,120355
85456,83040,123533
52103,89418,157597
47791,26010,188621
102662,93935,107401
51626,62211,125348
126997,115045,155991
69367,89813,173636
95384,124305,212514
95893,120672,175727
69069,85317,189976
56661,69676,171374
66962,77549,170372
86210,84232,135435
86684,65949,144210
37409,61893,213226
90781,116661,202371
78745,89373,156655
173236,139254,171850
87052,97662,193978
82323,83011,130202
54238,100820,188782
84612,106830,157502
120163,124939,188383
133082,143092,145803
115423,116504,167577
158562,133498,133498
112741,95232,95232
47768,75392,123806
61887,74951,144214
111832,97269,152985
104321,99464,166882
86182,112657,141283
142984,122509,161963
21952,31176,237084
41702,69154,191917
73115,97400,133323
143799,137778,191265
54737,89144,138737
102794,103525,133357
85368,80834,126142
70614,84088,153030
69576,90877,116889
76860,89479,116041
144602,124501,176135
80182,76507,128068
107553,114144,170212
107175,88044,139359
97311,82989,182635
55569,76098,116945
82435,69548,121220
64846,89999,182834
97577,85831,137787
108493,123427,195105
101956,91578,160136
104385,115296,183966
76844,97875,136975
92904,126929,151401
64488,61758,134824
53229,67914,166214
72470,67702,183932
116722,120376,146348
121022,108309,128808
88634,108145,181783
149676,126663,126663
117059,109347,154729
68922,95284,166975
68353,96807,152251
91678,87265,185002
57734,74002,182706
29203,33328,135155
63413,92913,124289
99207,123520,161600
74841,102786,142604
34453,70660,122353
40527,49544,94632
35885,112078,139580
60178,81813,196275
71685,97735,114616
88645,118253,179645
50711,82088,172192
70594,89945,161388
69755,81579,112201
124590,114863,164700
94201,116483,163429
79078,111254,137030
74471,66178,177997
51754,74161,162162
160184,129141,206374
42052,94345,192137
75830,84041,153418
99979,100574,131536
93147,89656,178129
95182,110755,155620
45131,56674,139275
65441,47073,120521
32085,53549,124799
22757,51189,127340
105127,102422,114675
38242,66097,125363
55795,65954,154821
66495,91901,136226
70176,71914,150047
23429,99023,146841
86167,90508,178424
83995,94692,137680
63981,116010,137299
58094,75304,155946
41078,75420,203046
113319,91513,119711
42437,66318,230123
64631,83635,130093
33660,77548,149004
173320,149300,166452
80715,124046,132327
67285,91891,156711
79068,91404,173128
69137,64722,168537
62873,71945,112309
82109,78912,208759
76050,60938,195876
144765,131847,205240
52230,94865,140249
48923,55419,107871
102455,113435,126735
25557,31896,174709
121811,140522,199663
68946,104703,187313
170957,181566,189428
118026,94310,144345
57127,61459,170180
60280,87384,122446
78869,110638,150284
73346,117218,192756
103042,117192,167143
104365,108495,170817
143318,113197,148095
38500,65586,212873
105293,110558,110558
74282,118101,163015
75771,67768,166054
69871,58623,231207
64716,100196,192550
83454,78517,118982
69515,51885,119873
94017,101697,128455
53297,72016,170004
52908,76653,181122
55806,67612,140594
81126,98692,127446
103335,71012,175970
49747,63212,168335
96032,102035,137694
40986,72246,195632
127480,102441,118970
66016,108900,198264
63955,95266,135663
80009,88430,188146
119745,116268,116268
42659,50840,211677
73200,98350,217323
92996,80054,190912
92910,119224,128811
91263,110268,166867
98893,101755,162270
102359,95848,150152
77128,150489,201082
76748,88482,153018
54293,73896,172618
112293,137411,185399
109536,113678,156731
39221,50684,210599
36745,96208,145831
81576,85538,199583
124735,77313,130394
135772,112724,139929
83085,100512,179183
76974,75741,153821
90867,104956,105627
76703,110866,127492
78946,75436,146686
95225,94093,158866
77065,103994,164314
99997,115679,147990
103067,106394,179713
149735,115524,115524
96329,140766,179548
75908,78845,123622
86154,142297,205928
129028,171965,171965
93427,135064,169659
135226,89286,155138
107572,114782,173820
49795,68806,159697
53403,109718,135661
114948,121295,139331
55366,93753,125721
111624,109719,145855
40950,75991,152288
78976,116606,141035
67294,86777,144293
92464,116622,193306
117007,110904,156839
37291,33133,221342
80911,91791,141289
89218,77926,137084
81384,54913,124813
51015,73649,136722
70828,83670,117459
67932,67704,151031
77330,103660,128179
107942,56261,166986
25140,40578,150057
23918,44528,136234
91206,103645,199125
134798,136871,177560
116394,109607,174834
23360,54651,117630
99642,90087,166584
77572,56161,191292
116197,115275,162727
123823,140766,147792
57365,69176,144098
128007,144415,144415
56478,52647,142074
95653,104016,147361
84323,83539,145375
90553,101619,156682
161991,138614,157224
36656,39887,125807
30619,20726,166570
21297,69360,207986
56661,60037,163580
102375,118334,142582
98945,85674,158949
131849,137485,150540
77350,40506,185476
64753,87984,132665
58797,68533,174991
28345,71814,193095
8510,50895,186024
101324,110493,152061
116285,94291,196077
49172,99583,134212
85974,116416,218394
82592,66926,206177
121051,146415,161975
110883,105338,113090
47701,42685,195640
96337,79496,127879
111320,104885,149870
100724,88578,137553
91975,130111,184586
30280,65875,181238
53819,61301,125542
129237,99145,146664
147898,126739,195411
81700,80055,167203
121367,127088,145725
65781,78378,121533
83403,133587,148824
54342,54740,139340
92878,88326,149922
33427,62867,156547
110569,134797,137363
143846,161768,161768
64304,71910,152741
18636,51615,131932
103119,118114,140082
58782,127664,160530
61533,103273,197452
55918,44219,198626
109545,108517,156658
136679,112326,143098
88402,77467,122439
134292,127440,141857
10955,51643,151958
97927,90921,178142
88009,99694,130357
66988,64614,127660
44863,73928,132475
162221,98012,187914
108243,112407,146432
123676,138015,138015
85501,104378,158864
86490,92409,179255
99082,105053,125415
119210,104521,104521
55351,105521,172778
50104,86088,139301
103022,90946,167459
87812,88283,165101
113727,106277,149760
108036,117541,117541
121362,125006,155509
54252,71747,133986
106015,89006,223864
144493,154382,154382
81002,100463,150292
112984,101885,130351
45384,75198,144266
39204,80418,202067
84063,79246,136364
58381,77297,162174
109343,129615,163805
56640,72897,160652
16906,35802,185824
125688,97610,112653
58624,82689,203119
139280,122820,122820
74677,79665,173742
106539,107022,175243
131069,140986,158266
133339,158358,190873
132083,108159,177578
122606,124797,124797
81040,69436,149554
84605,74654,220558
94342,66424,132443
114204,103317,123915
80119,84821,167116
98045,96594,115496
51230,53793,151833
56269,83058,185801
100545,89504,163946
24379,42982,154982
134763,129974,145841
41778,73575,136258
110729,106196,147905
149471,145412,173329
136212,121427,183827
24755,22516,164880
96959,109839,130623
86406,77436,143967
93950,97112,154607
91928,93566,140593
84682,102066,182179
72880,80137,134205
41091,29958,118097
35939,67556,185151
94962,96157,189425
116935,91587,141462
109297,106273,222580
41601,63889,152756
49120,78027,155083
58627,103414,133125
38356,47193,145055
89930,91730,163123
35801,60445,119190
121237,103291,171002
68574,69198,160538
57815,57017,150038
68325,66605,159889
86741,99292,183076
127209,140776,147846
80908,80605,139689
69982,74171,127294
50689,83491,207021
85825,111235,172412
90258,95760,216237
67456,65180,190933
102915,128795,190324
10432,18944,177445
104244,92137,218653
105971,100763,159231
113292,96806,147097
113011,114956,190204
80642,72732,147211
96876,126476,185693
108014,77593,201196
47875,59813,148354
90635,99320,189133
128937,116360,146166
100754,99443,154091
153608,136880,136880
123071,121814,162835
77967,76024,142924
100935,87824,87824
76146,104914,166168
97396,103631,148278
76014,82595,170665
161529,160043,211435
105427,98344,151107
67724,83078,154417
81844,123150,156233
38980,75729,215261
94937,94848,219849
96199,85195,141326
105222,134736,164784
148353,120597,203215
24358,60259,220419
70433,120026,170345
136593,122333,160388
92507,85708,157342
21589,109582,172219
120045,132358,203005
49330,56122,110852
47213,53209,121213
46566,73507,134487
104115,94495,172507
91648,89302,124153
40748,66362,94684
94268,89081,152431
53094,75263,121223
82863,82165,128128
87705,88130,155970
97565,93999,210346
91926,115681,149068
113832,116694,135156
114927,132286,132286
32213,57502,125232
53910,78600,115264
96057,100215,112708
62394,89817,118293
124210,121175,173680
79482,99667,133458
138714,160846,171056
48741,85356,128237
124399,113888,113888
116181,103778,103778
86029,73598,118193
112191,119496,144027
60911,91658,136159
75858,87025,156970
80970,100903,146847
88096,108428,145515
101029,104132,150314
87756,103728,142571
52078,100732,166313
100632,78576,136692
67187,83973,123815
83544,125578,148324
99921,92037,128536
103161,115451,131158
104383,98205,149629
102408,73941,179597
72303,71050,181224
82747,102351,116494
114394,75424,150224
93032,79694,184098
146451,137167,142761
78582,80827,127730
80791,77921,107792
87741,60310,104422
80130,88945,131122
76731,82375,129536
70804,80445,120391
65909,68026,129046
59271,33848,158579
38342,65357,136957
102263,104748,173739
167058,105306,142879
86894,92058,146982
104110,117751,136821
97383,104764,115072
110427,101982,183057
95611,101417,139356
92392,128226,151298
58601,60201,160318
119506,119102,129509
85492,90866,144835
106079,138342,205767
94756,51277,171972
99245,111110,113236
121809,129183,154543
92532,95218,132280
106286,97469,112384
83411,87162,129597
77926,116452,131622
68884,50212,213718
129288,108788,181038
97160,72278,134258
89850,97614,141785
87619,110621,162359
45846,52939,170143
73073,76500,159840
56184,55134,153152
102300,95198,144165
71307,76082,154158
91934,115551,144400
82667,111943,178146
124158,122781,133213
86950,71994,125607
86249,116308,160628
113359,122186,164928
95408,124244,124244
95861,99705,150284
89120,109278,192252
95747,72888,119727
42255,49114,215148
132148,129717,153363
112049,107087,152412
95939,97669,112412
111998,109629,181010
104851,100922,100922
89823,93179,138812
70841,66786,163369
126932,110768,139034
164985,141230,141230
54058,82116,177197
94195,117092,158465
77133,62636,143667
77191,79674,190485
79958,97621,157599
33694,42484,192673
20725,49536,169074
144163,137505,149492
108838,116694,145674
167147,138005,160722
94603,103419,150263
62854,76648,140742
95114,73899,201441
104238,88420,140942
56268,124192,188402
93881,123152,127942
129597,129325,192384
123043,114976,164235
96843,98104,102458
127499,130334,130334
82266,93762,154696
91601,66416,152192
67738,115934,128878
89305,98877,162111
175563,137102,186156
107800,82570,148337
105684,101370,203701
108684,116881,162013
77654,81218,145787
97927,89986,128199
91123,107573,147401
96397,115791,152494
88782,103834,169071
132286,107465,107465
144128,106976,202007
72342,116587,142647
161974,145486,205295
84869,95869,104168
115335,140713,140713
85108,92303,136449
138156,151671,191591
88969,109605,166915
98678,88035,159724
74186,85798,136212
115065,121510,170334
113563,114113,136054
49925,53194,179639
